[2026-07-17 21:46:16.809] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 21:48:57.803] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.807] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp5dw7c350
[2026-07-17 21:48:57.808] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.808] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp5dw7c350, 命中 MD 文件=1
[2026-07-17 21:48:57.808] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp5dw7c350\A\memory\big.md, force_llm=False
[2026-07-17 21:48:57.808] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp5dw7c350\A\memory\big.md
[2026-07-17 21:48:57.818] DEBUG MemoAlign:26  _read_text 出口 | len=200000, encoding=utf-8
[2026-07-17 21:48:57.818] DEBUG MemoAlign:42  _first_heading 入口 | fallback=big, text_len=200000
[2026-07-17 21:48:57.818] DEBUG MemoAlign:79  _detect_language 入口 | text_len=200000
[2026-07-17 21:48:57.835] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.841] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.845] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpogy7r_rs
[2026-07-17 21:48:57.845] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.845] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpogy7r_rs, 命中 MD 文件=1
[2026-07-17 21:48:57.845] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpogy7r_rs\A\memory\big.md, force_llm=False
[2026-07-17 21:48:57.845] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpogy7r_rs\A\memory\big.md
[2026-07-17 21:48:57.856] DEBUG MemoAlign:26  _read_text 出口 | len=199999, encoding=utf-8
[2026-07-17 21:48:57.856] DEBUG MemoAlign:42  _first_heading 入口 | fallback=big, text_len=199999
[2026-07-17 21:48:57.857] DEBUG MemoAlign:79  _detect_language 入口 | text_len=199999
[2026-07-17 21:48:57.873] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.879] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.881] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpjovodg5q
[2026-07-17 21:48:57.882] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.882] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpjovodg5q, 命中 MD 文件=0
[2026-07-17 21:48:57.883] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpyxl7_fos
[2026-07-17 21:48:57.884] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.884] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpyxl7_fos, 命中 MD 文件=1
[2026-07-17 21:48:57.885] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp1n06skje
[2026-07-17 21:48:57.885] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.885] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp1n06skje, 命中 MD 文件=1
[2026-07-17 21:48:57.887] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp9vsrdi2v
[2026-07-17 21:48:57.887] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.887] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp9vsrdi2v, 命中 MD 文件=1
[2026-07-17 21:48:57.893] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp4lrrnras
[2026-07-17 21:48:57.893] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.893] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp4lrrnras, 命中 MD 文件=1
[2026-07-17 21:48:57.893] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp4lrrnras\A\memory\gone.md, force_llm=False
[2026-07-17 21:48:57.893] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp4lrrnras\A\memory\gone.md
[2026-07-17 21:48:57.893] WARNING MemoAlign:35  文件读取失败: C:\Users\ht182\AppData\Local\Temp\tmp4lrrnras\A\memory\gone.md | [Errno 2] No such file or directory: 'C:\\Users\\ht182\\AppData\\Local\\Temp\\tmp4lrrnras\\A\\memory\\gone.md'
[2026-07-17 21:48:57.893] DEBUG MemoAlign:36  _read_text 出口(空)
[2026-07-17 21:48:57.893] DEBUG MemoAlign:42  _first_heading 入口 | fallback=gone, text_len=0
[2026-07-17 21:48:57.893] DEBUG MemoAlign:79  _detect_language 入口 | text_len=0
[2026-07-17 21:48:57.893] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.894] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.895] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpcc2ke2zx
[2026-07-17 21:48:57.895] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.895] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpcc2ke2zx, 命中 MD 文件=1
[2026-07-17 21:48:57.895] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpcc2ke2zx\A\memory\bin.md, force_llm=False
[2026-07-17 21:48:57.895] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpcc2ke2zx\A\memory\bin.md
[2026-07-17 21:48:57.902] DEBUG MemoAlign:32  _read_text 出口(回退) | len=57, encoding=gbk
[2026-07-17 21:48:57.902] DEBUG MemoAlign:42  _first_heading 入口 | fallback=bin, text_len=57
[2026-07-17 21:48:57.902] DEBUG MemoAlign:79  _detect_language 入口 | text_len=57
[2026-07-17 21:48:57.902] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.903] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.904] DEBUG MemoAlign:22  _read_text 入口 | path=/no/such/file.md
[2026-07-17 21:48:57.904] WARNING MemoAlign:35  文件读取失败: /no/such/file.md | [Errno 2] No such file or directory: '/no/such/file.md'
[2026-07-17 21:48:57.904] DEBUG MemoAlign:36  _read_text 出口(空)
[2026-07-17 21:48:57.904] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=/nonexistent_xyz/
[2026-07-17 21:48:57.904] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=0
[2026-07-17 21:48:57.904] INFO  MemoAlign:85  扫描完成: root=/nonexistent_xyz/, 命中 MD 文件=0
[2026-07-17 21:48:57.906] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpevbpl6b4
[2026-07-17 21:48:57.906] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=0
[2026-07-17 21:48:57.906] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpevbpl6b4, 命中 MD 文件=0
[2026-07-17 21:48:57.908] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpyzvxaxq7\X/memory/t.md, force_llm=False
[2026-07-17 21:48:57.908] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpyzvxaxq7\X/memory/t.md
[2026-07-17 21:48:57.909] DEBUG MemoAlign:26  _read_text 出口 | len=5, encoding=utf-8
[2026-07-17 21:48:57.909] DEBUG MemoAlign:42  _first_heading 入口 | fallback=t, text_len=5
[2026-07-17 21:48:57.909] DEBUG MemoAlign:79  _detect_language 入口 | text_len=5
[2026-07-17 21:48:57.909] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.909] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.911] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpiv6xsyhp
[2026-07-17 21:48:57.912] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.912] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpiv6xsyhp, 命中 MD 文件=1
[2026-07-17 21:48:57.912] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpiv6xsyhp\P\memory\py.md, force_llm=False
[2026-07-17 21:48:57.912] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpiv6xsyhp\P\memory\py.md
[2026-07-17 21:48:57.913] DEBUG MemoAlign:26  _read_text 出口 | len=54, encoding=utf-8
[2026-07-17 21:48:57.913] DEBUG MemoAlign:42  _first_heading 入口 | fallback=py, text_len=54
[2026-07-17 21:48:57.913] DEBUG MemoAlign:79  _detect_language 入口 | text_len=54
[2026-07-17 21:48:57.913] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python']
[2026-07-17 21:48:57.913] DEBUG MemoAlign:295  _normalize 入口 | type=陷阱
[2026-07-17 21:48:57.915] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp2o5_kjm3
[2026-07-17 21:48:57.916] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.916] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp2o5_kjm3, 命中 MD 文件=1
[2026-07-17 21:48:57.916] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp2o5_kjm3\W\memory\cmd.md, force_llm=False
[2026-07-17 21:48:57.916] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp2o5_kjm3\W\memory\cmd.md
[2026-07-17 21:48:57.917] DEBUG MemoAlign:26  _read_text 出口 | len=62, encoding=utf-8
[2026-07-17 21:48:57.917] DEBUG MemoAlign:42  _first_heading 入口 | fallback=cmd, text_len=62
[2026-07-17 21:48:57.917] DEBUG MemoAlign:79  _detect_language 入口 | text_len=62
[2026-07-17 21:48:57.917] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Shell/Bash', 'PowerShell', 'Batch/CMD']
[2026-07-17 21:48:57.917] DEBUG MemoAlign:295  _normalize 入口 | type=命令行
[2026-07-17 21:48:57.919] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpdguxj_z9
[2026-07-17 21:48:57.919] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.920] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpdguxj_z9, 命中 MD 文件=1
[2026-07-17 21:48:57.920] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpdguxj_z9\D\memory\docker.md, force_llm=False
[2026-07-17 21:48:57.920] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpdguxj_z9\D\memory\docker.md
[2026-07-17 21:48:57.921] DEBUG MemoAlign:26  _read_text 出口 | len=75, encoding=utf-8
[2026-07-17 21:48:57.921] DEBUG MemoAlign:42  _first_heading 入口 | fallback=docker, text_len=75
[2026-07-17 21:48:57.921] DEBUG MemoAlign:79  _detect_language 入口 | text_len=75
[2026-07-17 21:48:57.921] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Docker']
[2026-07-17 21:48:57.921] DEBUG MemoAlign:295  _normalize 入口 | type=环境配置
[2026-07-17 21:48:57.924] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpz2utba69
[2026-07-17 21:48:57.925] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.925] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpz2utba69, 命中 MD 文件=1
[2026-07-17 21:48:57.925] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpz2utba69\G\memory\git.md, force_llm=False
[2026-07-17 21:48:57.925] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpz2utba69\G\memory\git.md
[2026-07-17 21:48:57.926] DEBUG MemoAlign:26  _read_text 出口 | len=82, encoding=utf-8
[2026-07-17 21:48:57.926] DEBUG MemoAlign:42  _first_heading 入口 | fallback=git, text_len=82
[2026-07-17 21:48:57.926] DEBUG MemoAlign:79  _detect_language 入口 | text_len=82
[2026-07-17 21:48:57.926] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Git/GitHub']
[2026-07-17 21:48:57.926] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.928] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpmqbk8wf1
[2026-07-17 21:48:57.929] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.929] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpmqbk8wf1, 命中 MD 文件=1
[2026-07-17 21:48:57.929] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpmqbk8wf1\X\memory\encoding.md, force_llm=False
[2026-07-17 21:48:57.929] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpmqbk8wf1\X\memory\encoding.md
[2026-07-17 21:48:57.930] DEBUG MemoAlign:26  _read_text 出口 | len=77, encoding=utf-8
[2026-07-17 21:48:57.930] DEBUG MemoAlign:42  _first_heading 入口 | fallback=encoding, text_len=77
[2026-07-17 21:48:57.930] DEBUG MemoAlign:79  _detect_language 入口 | text_len=77
[2026-07-17 21:48:57.930] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.930] DEBUG MemoAlign:295  _normalize 入口 | type=兼容性
[2026-07-17 21:48:57.932] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpbttqexzl
[2026-07-17 21:48:57.933] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.933] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpbttqexzl, 命中 MD 文件=1
[2026-07-17 21:48:57.933] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpbttqexzl\E\memory\pwsh.md, force_llm=False
[2026-07-17 21:48:57.933] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpbttqexzl\E\memory\pwsh.md
[2026-07-17 21:48:57.934] DEBUG MemoAlign:26  _read_text 出口 | len=79, encoding=utf-8
[2026-07-17 21:48:57.934] DEBUG MemoAlign:42  _first_heading 入口 | fallback=pwsh, text_len=79
[2026-07-17 21:48:57.934] DEBUG MemoAlign:79  _detect_language 入口 | text_len=79
[2026-07-17 21:48:57.934] DEBUG MemoAlign:89  _detect_language 出口 | hits=['JavaScript/TS', 'Shell/Bash', 'PowerShell', 'Batch/CMD']
[2026-07-17 21:48:57.934] DEBUG MemoAlign:295  _normalize 入口 | type=命令行
[2026-07-17 21:48:57.936] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpgj6c53za
[2026-07-17 21:48:57.936] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.936] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpgj6c53za, 命中 MD 文件=1
[2026-07-17 21:48:57.936] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpgj6c53za\A\memory\cn.md, force_llm=False
[2026-07-17 21:48:57.936] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpgj6c53za\A\memory\cn.md
[2026-07-17 21:48:57.938] DEBUG MemoAlign:26  _read_text 出口 | len=17, encoding=utf-8
[2026-07-17 21:48:57.938] DEBUG MemoAlign:42  _first_heading 入口 | fallback=cn, text_len=17
[2026-07-17 21:48:57.938] DEBUG MemoAlign:79  _detect_language 入口 | text_len=17
[2026-07-17 21:48:57.939] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.939] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.942] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpk9zyg166
[2026-07-17 21:48:57.942] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.942] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpk9zyg166, 命中 MD 文件=1
[2026-07-17 21:48:57.942] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpk9zyg166\A\memory\e.md, force_llm=False
[2026-07-17 21:48:57.942] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpk9zyg166\A\memory\e.md
[2026-07-17 21:48:57.942] DEBUG MemoAlign:26  _read_text 出口 | len=0, encoding=utf-8
[2026-07-17 21:48:57.942] DEBUG MemoAlign:42  _first_heading 入口 | fallback=e, text_len=0
[2026-07-17 21:48:57.942] DEBUG MemoAlign:79  _detect_language 入口 | text_len=0
[2026-07-17 21:48:57.942] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.942] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.944] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpj929zjla
[2026-07-17 21:48:57.944] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.944] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpj929zjla, 命中 MD 文件=1
[2026-07-17 21:48:57.945] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpj929zjla\A\memory\x.md, force_llm=False
[2026-07-17 21:48:57.945] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpj929zjla\A\memory\x.md
[2026-07-17 21:48:57.945] DEBUG MemoAlign:26  _read_text 出口 | len=1, encoding=utf-8
[2026-07-17 21:48:57.945] DEBUG MemoAlign:42  _first_heading 入口 | fallback=x, text_len=1
[2026-07-17 21:48:57.945] DEBUG MemoAlign:79  _detect_language 入口 | text_len=1
[2026-07-17 21:48:57.945] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.945] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.947] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpy6us56w3
[2026-07-17 21:48:57.947] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.948] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpy6us56w3, 命中 MD 文件=1
[2026-07-17 21:48:57.948] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpy6us56w3\A\memory\blank.md, force_llm=False
[2026-07-17 21:48:57.948] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpy6us56w3\A\memory\blank.md
[2026-07-17 21:48:57.949] DEBUG MemoAlign:26  _read_text 出口 | len=10, encoding=utf-8
[2026-07-17 21:48:57.949] DEBUG MemoAlign:42  _first_heading 入口 | fallback=blank, text_len=10
[2026-07-17 21:48:57.949] DEBUG MemoAlign:79  _detect_language 入口 | text_len=10
[2026-07-17 21:48:57.949] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.949] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.951] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp4fy4dxk3
[2026-07-17 21:48:57.951] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.951] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp4fy4dxk3, 命中 MD 文件=1
[2026-07-17 21:48:57.951] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp4fy4dxk3\A\memory\mix.md, force_llm=False
[2026-07-17 21:48:57.951] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp4fy4dxk3\A\memory\mix.md
[2026-07-17 21:48:57.953] DEBUG MemoAlign:26  _read_text 出口 | len=34, encoding=utf-8
[2026-07-17 21:48:57.953] DEBUG MemoAlign:42  _first_heading 入口 | fallback=mix, text_len=34
[2026-07-17 21:48:57.953] DEBUG MemoAlign:79  _detect_language 入口 | text_len=34
[2026-07-17 21:48:57.953] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Shell/Bash', 'Docker']
[2026-07-17 21:48:57.953] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.956] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpvytqfyrn
[2026-07-17 21:48:57.957] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.957] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpvytqfyrn, 命中 MD 文件=1
[2026-07-17 21:48:57.957] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpvytqfyrn\A\memory\emoji.md, force_llm=False
[2026-07-17 21:48:57.957] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpvytqfyrn\A\memory\emoji.md
[2026-07-17 21:48:57.958] DEBUG MemoAlign:26  _read_text 出口 | len=25, encoding=utf-8
[2026-07-17 21:48:57.958] DEBUG MemoAlign:42  _first_heading 入口 | fallback=emoji, text_len=25
[2026-07-17 21:48:57.959] DEBUG MemoAlign:79  _detect_language 入口 | text_len=25
[2026-07-17 21:48:57.959] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Docker']
[2026-07-17 21:48:57.959] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.961] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmprq7wx2iz
[2026-07-17 21:48:57.961] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.961] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmprq7wx2iz, 命中 MD 文件=1
[2026-07-17 21:48:57.961] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmprq7wx2iz\A\memory\test (副本).md, force_llm=False
[2026-07-17 21:48:57.961] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmprq7wx2iz\A\memory\test (副本).md
[2026-07-17 21:48:57.963] DEBUG MemoAlign:26  _read_text 出口 | len=8, encoding=utf-8
[2026-07-17 21:48:57.963] DEBUG MemoAlign:42  _first_heading 入口 | fallback=test (副本), text_len=8
[2026-07-17 21:48:57.963] DEBUG MemoAlign:79  _detect_language 入口 | text_len=8
[2026-07-17 21:48:57.963] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 21:48:57.963] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 21:48:57.965] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpznp44ys4
[2026-07-17 21:48:57.966] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.966] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpznp44ys4, 命中 MD 文件=1
[2026-07-17 21:48:57.966] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpznp44ys4\A\memory\all.md, force_llm=False
[2026-07-17 21:48:57.966] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpznp44ys4\A\memory\all.md
[2026-07-17 21:48:57.967] DEBUG MemoAlign:26  _read_text 出口 | len=23, encoding=utf-8
[2026-07-17 21:48:57.968] DEBUG MemoAlign:42  _first_heading 入口 | fallback=all, text_len=23
[2026-07-17 21:48:57.968] DEBUG MemoAlign:79  _detect_language 入口 | text_len=23
[2026-07-17 21:48:57.968] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Shell/Bash', 'Docker']
[2026-07-17 21:48:57.968] DEBUG MemoAlign:295  _normalize 入口 | type=命令行
[2026-07-17 21:48:57.969] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpyuxv9379
[2026-07-17 21:48:57.970] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 21:48:57.970] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpyuxv9379, 命中 MD 文件=1
[2026-07-17 21:48:57.970] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpyuxv9379\A\memory\gbk.md, force_llm=False
[2026-07-17 21:48:57.970] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpyuxv9379\A\memory\gbk.md
[2026-07-17 21:48:57.971] DEBUG MemoAlign:32  _read_text 出口(回退) | len=9, encoding=gbk
[2026-07-17 21:48:57.971] DEBUG MemoAlign:42  _first_heading 入口 | fallback=gbk, text_len=9
